Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y,type
0,0.5282555958803963,0.4801349341869354,561.1128423455057,1603.9318527621724,0.14242753386497498,506.9272296348315,1625.9560802902622,0.8360793590545654,582.9761382256555,1601.4456051029963,0.34306299686431885,474.7537014279027,1567.5411107209738,0.3423020839691162,654.7618943117977,1554.1412102059926,0.14331263303756714,349.6682613529963,1319.1539384363296,0.2754305601119995,716.0064080056179,1356.549771769663,0.9688057899475098,844.4624882958801,930.5519955524345,0.9122788906097412,302.9536809456929,915.9633222144195,0.9815880060195923,277.9222261235956,622.0554628979401,0.9909225702285767,838.9849602059926,596.0332909058989,0.3082260489463806,604.9967082162921,662.5758573267791,0.17177212238311768,449.1477206226592,600.174135358146,0.624008297920227,816.3503628277153,1287.2843515917602,0.8008170127868652,322.2064460440075,913.4854137406368,0.1940266489982605,756.1441508661048,511.00194580992513,0.4651496410369873,819.1466233614233,564.6172021301498,ARRIVE
1,0.5164523685679716,0.5898608565330505,543.1862271769663,1603.019370318352,0.3544873595237732,365.32742275280907,449.09194317649815,0.8246705532073975,593.6873098080524,1592.1798923220974,0.4433768391609192,487.6773174157304,1567.3417017790264,0.1814115047454834,529.3230629681648,1576.9544417134832,0.07932275533676147,359.70330056179773,1292.6783415262173,0.07351481914520264,695.4200316011236,1476.5414325842696,0.9334751963615417,791.8366690074906,1258.6069171348315,0.9320632219314575,299.0772033005618,921.8229898174158,0.8747251033782959,285.12303955992513,623.9037628745318,0.984422504901886,812.1215180243446,588.0978610720974,0.27517467737197876,444.5872103230338,615.0522296348315,0.5288835167884827,439.17083625936334,622.437968164794,0.5936036109924316,393.05953007958806,193.01547504096442,0.6963919997215271,327.7517117275281,1305.7269721441949,0.13179421424865723,306.8094569288389,629.7868387172285,0.28251153230667114,821.3961551966293,559.5406132958801,ARRIVE
2,0.5129987737711739,0.46974366903305054,543.291637406367,1603.6022354868915,0.332081139087677,359.75165320692884,442.19203534644197,0.8777626752853394,586.9152329119851,1594.8633544007491,0.48519113659858704,491.7609579822098,1564.587576076779,0.1313684582710266,531.0769984784645,1579.0319229868915,0.14620089530944824,354.5670938670412,1312.3671582397005,0.07461866736412048,697.4266297986892,1463.5045060861423,0.8937263488769531,787.2350479868915,1260.5884246254682,0.9452857971191406,299.6829646535581,929.0211698267791,0.8632306456565857,279.8738881086142,627.5903411750936,0.9823938608169556,813.1156367041199,594.2686388108615,0.29477858543395996,669.6530459971912,690.4887201544944,0.4156007766723633,432.28142556179773,678.817737593633,0.829308271408081,804.9005149812735,1263.23750585206,0.5838754177093506,325.55089829119856,1304.2294300093633,0.12365379929542542,285.3893082865169,648.8657976357678,0.27215901017189026,811.8881671348315,534.7131759129213,ARRIVE
3,0.5280086152693805,0.4613919258117676,554.2867070458802,1599.7981039325844,0.5737174153327942,338.45052083333337,436.3060334737828,0.8397339582443237,579.8391415028091,1595.1277212078653,0.527912437915802,491.8935071395132,1566.3161282771537,0.30574721097946167,522.0513664559926,1576.6123888108614,0.0619029700756073,353.10246956928836,1311.493445692884,0.20616620779037476,714.9549391385767,1369.5928429307116,0.7460235953330994,837.6682467228466,954.0754476825844,0.9699753522872925,289.2283327481274,902.0823092228464,0.832722544670105,270.19289852528095,620.8566684222847,0.9713753461837769,835.7142439138577,610.4621298572098,0.2568221688270569,658.9767673220974,672.478054775281,0.20102107524871826,428.76997015449444,614.2335996020599,0.8823814392089844,810.0279435861423,1269.2023642322097,0.7323167324066162,346.439460440075,1300.4200316011236,0.06862065196037292,295.07673513576776,612.7054073033709,0.3383154273033142,330.32932467228466,1201.7322097378278,ARRIVE
4,0.5381887835614821,0.5075787901878357,566.3782332631087,1607.7879213483147,0.31266093254089355,359.16315543071164,419.2297226123596,0.48179876804351807,587.8709474485019,1613.7163506554307,0.363919198513031,468.6859199438203,1580.9673455056181,0.5702908635139465,509.2068264279027,1578.080231741573,0.22341901063919067,349.3327920177903,1321.4685744382023,0.09872668981552124,725.7660346441949,846.6714214653558,0.8338668942451477,842.5532537453184,944.3997981039327,0.9873883724212646,277.37520482209743,925.5792807818352,0.8907279968261719,261.12820400280896,619.7081285112359,0.9934296011924744,833.1604049625469,628.3195809925094,0.22003573179244995,494.3534936797753,621.9570751404494,0.3839688301086426,403.16991455992513,635.9056062734082,0.805777907371521,817.5267731741574,1271.3529962546818,0.7991225719451904,341.30903265449444,1292.9766502808989,0.18523555994033813,819.223285346442,573.837268843633,0.4912616014480591,803.0383163623596,578.5866909527153,ARRIVE
5,0.5179301079581765,0.5866190791130066,576.8683432818352,1562.2767439138577,0.2439534068107605,345.34592989232215,454.432423338015,0.709148108959198,589.7776217228464,1580.7015156835207,0.3767639696598053,492.2277329119851,1568.7836493445693,0.3229489028453827,519.2039735486892,1580.3031367041199,0.2779543399810791,373.38548981741576,1282.4030021067417,0.039775341749191284,377.91220447097385,1312.967579588015,0.9591622352600098,857.0850889513108,954.6875,0.9712417125701904,874.1690074906367,946.1693878745318,0.9273508787155151,232.027738764045,630.0963395365169,0.9584818482398987,829.1774929775281,654.6245172050562,0.23889124393463135,679.1893433988764,1053.6215472846443,0.11048394441604614,458.16640332397003,612.9909878277153,0.8846390247344971,819.4976006554307,1257.981185627341,0.822571873664856,713.7839419475656,193.62983160697567,0.2497958540916443,238.31621605805242,636.3707718867041,0.12503007054328918,790.1106770833335,624.6347583099251,ARRIVE
6,0.5254051404840806,0.5141182541847229,595.5585059691011,1559.7147120786517,0.3135389983654022,527.0510738529963,1590.2511996722847,0.47532787919044495,610.9540320692884,1565.4577773876406,0.4316713809967041,473.11395423689146,1577.7498829588017,0.31613796949386597,521.7235779494382,1577.3343867041199,0.3321140706539154,360.3355424859551,1304.2598607209738,0.04894614219665527,369.7469715589888,1266.553283005618,0.9179471731185913,873.6649988295881,955.5416081460675,0.9172483682632446,258.70464653558054,931.6009041432585,0.907967209815979,237.58346500468167,653.881012991573,0.9113202095031738,795.5275632022472,677.5370142790263,0.19580170512199402,567.1463161282771,640.9462780898876,0.22553974390029907,471.3470710440075,720.6873244382023,0.697475254535675,310.1479839653558,1289.3055067883895,0.8677800893783569,329.0161224250936,1291.94844335206,0.45113757252693176,681.1399081226591,432.35121137640454,0.4078153669834137,403.2889308286517,636.3287102059925,ARRIVE
7,0.5229769541936762,0.4464251399040222,566.8759509597379,1608.1402153558054,0.2600163519382477,517.0121576544944,1637.4296289794008,0.6816800236701965,609.5050620318352,1559.1488178838952,0.5957541465759277,480.5737944756555,1576.1617801966293,0.23933860659599304,535.3332016619851,1583.358204588015,0.20271450281143188,399.92041198501875,1283.1795704588014,0.06308931112289429,643.5627340823971,1461.0106507490636,0.934100866317749,852.0413448033707,968.1818381320224,0.9608608484268188,254.92019253277158,942.8543422284645,0.7980968952178955,226.84859257958806,686.9133309925094,0.8960819840431213,207.26123595505624,684.8338746488764,0.28223174810409546,694.3235018726591,1134.9761528558054,0.405802845954895,584.5883807350187,628.3838805009364,0.6033605337142944,308.7649959035581,1288.6161341292136,0.8085325956344604,697.3430184925094,183.38929365636704,0.4837407171726227,438.5968954822098,624.5247395833334,0.2287811040878296,595.9484726123596,566.6908429892322,ARRIVE
8,0.5545312744729659,0.3913465142250061,551.7720037453183,1601.8122366573034,0.06813010573387146,520.9495698735956,1630.102118445693,0.18749353289604187,539.5496839887641,1621.2365402621724,0.5106856226921082,493.9638196395132,1575.215941011236,0.5941694378852844,514.9582309222847,1568.4252106741574,0.24625453352928162,699.1276773174159,614.8257549157304,0.48235270380973816,701.0563699672284,723.9655752574906,0.9745616912841797,874.4016268726591,968.5009948501873,0.9316836595535278,228.72812792602997,958.5159907537453,0.9486900568008423,713.5874590355807,651.353362008427,0.849105179309845,209.03704353932585,729.4468340355805,0.3251532316207886,623.1671348314608,658.9766941713483,0.2403983771800995,595.4900368679776,349.80768668071164,0.8202672004699707,624.2879506086142,305.0408912687266,0.7224854230880737,330.533122659176,1291.8224777621724,0.5739510655403137,684.5395160346443,629.8050532537453,0.5603033304214478,407.6027036516854,591.1601343047753,ARRIVE
9,0.5746908924158882,0.4139532744884491,538.7858438670412,1564.5391502808989,0.1619947850704193,501.5377750468165,1609.8872015449438,0.3878021240234375,550.9583479634832,1632.930711610487,0.7168387770652771,483.9633075842697,1571.120230571161,0.2778371572494507,526.8929219335206,1558.6026743913858,0.4215428829193115,872.5636411516855,933.3377223782771,0.4495113492012024,430.33437207397003,417.688984960206,0.8507959842681885,875.9322331460673,945.6765712780899,0.9288594722747803,234.53717521067415,969.8615256320224,0.9467728137969971,671.7349163155432,806.2624356273409,0.9182774424552917,190.0960469335206,775.1054102294008,0.5598677396774292,680.5979342228466,547.8125731507491,0.1894330084323883,605.1782683754682,362.0096705290262,0.847463846206665,624.7108350889514,297.38102030664794,0.8071733713150024,330.89894955524346,1280.727118445693,0.44639697670936584,462.20871371722853,517.614919826779,0.44522416591644287,180.81047372425098,779.8154406601124,ARRIVE
10,0.5613863205208498,0.8246844410896301,511.2794797518727,1589.2389396067417,0.18795090913772583,525.7403587312734,1637.5198970037454,0.6736628413200378,599.7439723782771,1583.888986423221,0.5374619960784912,487.17484492041206,1568.516649110487,0.19891181588172913,528.8650661282771,1565.8105102996255,0.27237480878829956,362.8256671348315,1281.005091292135,0.5369699597358704,444.4032361891386,817.1214448735956,0.550437867641449,884.0929307116105,923.5383748829588,0.6442977786064148,321.4736949906368,1254.0445049157304,0.92774498462677,722.9498771067417,909.6286136470038,0.6389084458351135,738.9592842930713,946.827890917603,0.8203257322311401,779.9133895131088,1239.7142731741574,0.6827566027641296,807.0514396067417,1264.1536458333335,0.6204022169113159,387.61448092228466,193.7967433286517,0.8100287914276123,335.5209796348315,1289.932262406367,0.37034690380096436,748.7559252106741,995.9197243679776,0.24630135297775269,794.0505032771537,995.7989524812734,ARRIVE
