Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.5698631440891939,0.8030663728713989,537.9536809456929,1292.7797284644196,0.933440089225769,499.41611072097385,1401.0759012172284,0.842441201210022,587.3106127106741,1400.0279435861423,0.9344794750213623,390.57650105337086,1401.1471500468165,0.7948802709579468,674.1319932116105,1331.7162628745318,0.5069925785064697,393.7788945458801,1197.8996956928838,0.34483450651168823,355.08119733146066,523.8899008075842,0.7722905874252319,195.2999912219101,579.7674537687266,0.8877245187759399,200.6086142322098,569.9168275983146,0.9316126108169556,856.3664559925094,834.1611072097379,0.9312328100204468,380.98212195692884,490.33876111891385,0.16969525814056396,467.398832514045,941.9460293773409,0.21096912026405334,424.0090999531835,382.22100304307116,0.1308942437171936,192.71718457397003,576.1862125468165,0.2875065207481384,190.14103464419475,587.6799508426966,0.12014085054397583,680.0467433286517,302.66266897823033,0.08547243475914001,686.2749444054307,292.6069646828184
1,0.6161966727060431,0.8205506801605225,535.4348080524345,1285.3812617041199,0.9258112907409668,462.63276860955057,1396.102820692884,0.8472415208816528,589.7294153792135,1410.7699847846443,0.958824634552002,393.46873536985026,1398.8412921348315,0.8332404494285583,700.9153353230338,1372.5007315074906,0.557935357093811,397.34718808520597,1198.0760621488764,0.30295801162719727,385.64562851123594,513.9464829119851,0.8237393498420715,824.3038974719102,716.9781425561798,0.8119064569473267,265.130866690075,1034.0295821629213,0.9567248821258545,864.3745610955057,839.9955378043071,0.899039626121521,383.6703388342697,486.43730249297755,0.25359606742858887,688.9135650749065,999.2699555243446,0.13981154561042786,521.825550093633,927.4255325374533,0.3410290777683258,196.8103347378277,571.6575228230337,0.48036274313926697,206.52255969101122,575.2116982677903,0.36631354689598083,663.4272588951312,339.50169709737827,0.15625819563865662,673.2927346676031,273.52513459737827
2,0.5776405124103322,0.8379532098770142,526.7883895131087,1274.2725889513108,0.930274486541748,452.1020599250936,1394.6547284644196,0.873613178730011,591.3339039091761,1395.7045880149813,0.9672530293464661,383.1473841292135,1403.766093164794,0.9188965559005737,702.6060685861423,1366.746254681648,0.5138988494873047,307.5863910346442,1169.0814460440076,0.4096205532550812,376.5641093164794,500.48356302668543,0.6528609991073608,191.64676966292132,573.1115402621723,0.8418092727661133,186.7369645365169,571.5908824906368,0.9889224767684937,869.2218223314608,834.3777065777153,0.8111953735351562,378.49821512172286,483.1778879915731,0.19818350672721863,486.22454353932585,964.2925591058053,0.22557634115219116,551.7128247893259,931.7263576779027,0.0928935706615448,190.6276700023409,589.1612169358615,0.09774088859558105,191.42665905898878,603.9947989817416,0.3107922375202179,672.4644487359551,335.9249180711611,0.14840418100357056,690.142424508427,291.29725538389516
3,0.569797719226164,0.9534484148025513,523.6585615636704,1261.3803546348315,0.9331668615341187,501.7094598548689,1399.0976123595506,0.8384189605712891,571.3225655430712,1349.7479225187267,0.9654216766357422,364.53081109550567,1403.8916198501872,0.9301368594169617,405.91043422284645,1389.6853054775281,0.5388185381889343,315.8497922518727,1182.3109053136704,0.3985477685928345,378.8665291432585,500.1403762874532,0.6189728379249573,190.15562821863296,576.009919241573,0.8928805589675903,180.85769253277158,569.619762406367,0.9927661418914795,868.0108848314608,831.1857736423221,0.9411745667457581,392.76999941479403,485.03716058052436,0.16938161849975586,647.7334240402622,979.3895569990638,0.129658043384552,698.7905255149813,1036.9025778323971,0.11314398050308228,184.22240753745325,575.7999765917604,0.09403586387634277,183.59704178370794,595.1100553019663,0.11642876267433167,663.0231741573034,272.1597941537921,0.060159772634506226,700.4258105102997,302.428476855103
4,0.5606094791608698,0.9216345548629761,531.1605366338952,1269.5122308052435,0.9436532855033875,505.77569054307116,1397.7949438202247,0.8741371631622314,593.255939840824,1402.6107502340824,0.956092119216919,365.95330056179773,1404.1992919007491,0.9253606200218201,402.23534058988764,1383.9709152621724,0.31740328669548035,313.0869616104869,1185.157420411985,0.5250393748283386,368.62842345505624,481.8841804190075,0.562673032283783,190.99569142088012,571.0654040847378,0.9037243723869324,180.8076939957865,567.3061139396068,0.9906889200210571,875.5663330992509,824.324379681648,0.9131034016609192,384.2398174157304,486.7756612827716,0.2624959945678711,677.100084854869,1004.7416315543071,0.10249677300453186,578.3900983146068,929.3534936797753,0.05123788118362427,191.57585001170412,582.8828344452247,0.08403965830802917,658.4312821863296,411.8355717462547,0.10315105319023132,659.7169066011236,284.0001389864232,0.09342965483665466,668.981961025281,282.76345242275283
5,0.5613046376144185,0.7367924451828003,532.4953915028091,1280.7515507958801,0.9784300923347473,482.11361774344573,1415.7942708333335,0.905643105506897,571.6205085440075,1386.4216116573034,0.9038504362106323,365.27907010767797,1393.2462839419477,0.9192405343055725,417.54718223314615,1372.130003511236,0.421902060508728,378.2699847846442,1206.2869411282772,0.536384642124176,373.40984901685397,489.35813875234084,0.584811806678772,189.6849397237828,572.3428721910112,0.8888987302780151,246.97236364700382,1044.9861013576779,0.9905216693878174,867.1620435393259,820.8314314138577,0.9026069045066833,381.49929775280907,481.63217608848316,0.28914326429367065,667.1383426966293,988.3298952481274,0.12305101752281189,661.4811563670412,1075.0513518258426,0.06490612030029297,218.02851416198507,612.6871561914794,0.08464503288269043,220.02355454119856,1035.8940484550562,0.1416683793067932,689.2828300561798,278.7003123536985,0.06968259811401367,706.3378540496255,275.9536663155431
6,0.562721781870898,0.7660617828369141,536.9551732209738,1282.9443176498128,0.9681813716888428,498.59989466292143,1401.946248829588,0.8358405232429504,591.7776363529963,1409.8990519662923,0.8838374614715576,387.1135445926967,1397.521798923221,0.8713589310646057,419.70264220505624,1371.8906542602997,0.28462690114974976,401.0101386938203,1202.765390917603,0.45940589904785156,364.3747073970038,494.1795411985019,0.6870564222335815,192.37355893024346,568.917661516854,0.8908527493476868,181.02275719803367,571.5479795763109,0.9824689626693726,857.2577247191011,828.8114466292135,0.8749387264251709,382.74227528089887,480.5301234784644,0.31984442472457886,712.2490197799625,998.939460440075,0.07828536629676819,637.7407391151685,1079.7384860720974,0.11237260699272156,181.93743416432585,576.4600889513109,0.2752545475959778,182.4780181999064,590.1341218984082,0.17905566096305847,674.5930623829588,294.0640178780431,0.09682795405387878,685.6405079588014,254.54701398642322
7,0.5814663610037636,0.8536559343338013,536.3229312968165,1285.5819873595506,0.9660284519195557,474.0192679073034,1401.36016502809,0.9005401134490967,589.4316186797753,1399.6297109082398,0.9292192459106445,364.3398144897004,1396.2627282303372,0.917509138584137,400.10482502340824,1390.033210440075,0.43669918179512024,405.6636967462547,1212.3477001404494,0.219526469707489,683.8879623127341,1253.0152738764045,0.6578466296195984,189.4286560744382,568.2439796933521,0.8762903213500977,254.65399695692884,1038.1290232911986,0.9846279621124268,860.5088366104869,826.8997249531835,0.881342887878418,387.15560627340824,480.17823180009367,0.45778146386146545,718.1655255149813,1021.918670997191,0.15144994854927063,567.6460088951311,950.5280021067416,0.21540996432304382,190.76102381788394,572.48046875,0.27168533205986023,183.83441596441946,585.6065294358615,0.09067732095718384,685.6600392088014,352.15099777621725,0.074637770652771,688.0309281367042,330.06151977996257
8,0.584678465829176,0.8138612508773804,544.8872015449439,1282.7324730805244,0.9763981103897095,500.519297167603,1406.349777621723,0.8636370897293091,587.1221032303371,1405.2058462078653,0.9234102964401245,384.5395891853933,1407.2796699438202,0.9085745811462402,405.2542720037453,1393.0957397003747,0.4887644052505493,396.58532303370794,1221.9712663857679,0.3434075713157654,701.8250380383895,1068.626082631086,0.8153879642486572,673.5246956928838,167.79695546582397,0.8613429069519043,253.72234901685397,1025.0561066245318,0.9567326307296753,854.3934339887642,835.6620874297753,0.8942327499389648,386.2810890683521,477.02850684691015,0.19584763050079346,646.8582484784645,1055.181340706929,0.18141591548919678,546.0904582162922,950.253833099251,0.18340831995010376,184.12405635533707,566.6589126872659,0.29603543877601624,181.15088073501875,581.4715004681648,0.09819626808166504,689.5998654026218,348.20824555243445,0.13888078927993774,693.3322360720974,327.8555857911985
9,0.5604894844924703,0.8155897855758667,546.8000936329588,1292.2795236423221,0.967666506767273,485.46019136235964,1409.4251814138577,0.8404315710067749,759.0224133895131,787.3861042837079,0.9566903114318848,373.8784527153558,1403.2342872191011,0.822925329208374,409.61076486423224,1394.8613061797753,0.39326757192611694,765.2402270599252,1058.7755296114233,0.38341134786605835,393.3695429541199,507.96399520131087,0.8979178667068481,199.26732209737827,569.8707426264045,0.8647346496582031,256.5795441245318,1031.8684895833333,0.5701938271522522,830.7136587078653,824.0368972378277,0.8622080087661743,390.9791959269663,480.60791930009367,0.10796141624450684,610.955860838015,377.3595139864232,0.1395186483860016,398.20261294475654,956.2892088014981,0.2433490753173828,181.00867567883893,577.612030372191,0.30266326665878296,210.90377750468167,569.6275163857678,0.2105301320552826,687.7476152855807,279.4530335615637,0.14926192164421082,690.3303487827716,257.6258192883895
