Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y,type
0,0.6109173893928528,0.7318693399429321,531.0520540730338,1437.9873302902622,0.5452544689178467,511.7135562968165,1346.5193410580525,0.51359623670578,542.4994147940075,1473.4508134363296,0.6482526659965515,461.28057701310865,1403.9432642790262,0.6786636114120483,494.8456519194757,1406.5851767322097,0.48408043384552,325.68688553370794,1132.6758544007491,0.26386427879333496,715.2375936329588,699.2008280664794,0.7202872633934021,859.0775690543071,808.2710088951311,0.8933639526367188,243.6283503043071,759.9265566479401,0.7952026128768921,689.1280430711611,650.8130705758427,0.9669175148010254,712.8620230571162,631.3963014981274,0.9639231562614441,326.4911048689139,366.67204324672286,0.8314188718795776,753.3816128277153,1081.3191274578653,0.5128564238548279,255.56808871722853,762.5420616807116,0.4716825485229492,291.32571102528095,1109.8363617743446,0.18317192792892456,736.4976884363296,670.2773144897004,0.18119031190872192,740.9552756320224,654.7251726357678,BUY
1,0.5814726720837986,0.298591673374176,531.5853230337079,1435.2798747659176,0.12322255969047546,519.7368036048689,1481.4592111423221,0.12747085094451904,549.9529640683521,1475.5756963951312,0.5180618166923523,475.435393258427,1409.9793714887642,0.8979936838150024,474.5910141619851,1402.3466760299625,0.4240816831588745,315.2154289559925,1126.1066976825844,0.2997514605522156,716.9267175795881,1183.0669914559926,0.888442873954773,253.25374531835212,779.1631554307116,0.7719602584838867,864.072741104869,793.8429746020599,0.741814374923706,684.0341175093633,641.4897150046817,0.9917035102844238,705.5146886704119,630.1715385065544,0.8962217569351196,330.0865373361423,346.47888869382024,0.8582000732421875,729.0346295646068,1070.3105980805244,0.8504389524459839,250.14381437265922,768.3897325608615,0.6380302309989929,252.17133368445695,765.7647179307116,0.14747777581214905,727.6438143726591,663.0463629447565,0.4115718901157379,726.0903850655432,648.1206841058053,BUY
2,0.5646191344541662,0.2815532684326172,528.3164355102997,1433.092667368914,0.08465567231178284,519.3629301264045,1481.629213483146,0.11314031481742859,548.797035931648,1476.368211610487,0.5151616334915161,475.8129974250936,1403.2553546348315,0.8850865364074707,475.6537482443821,1403.04219335206,0.3921237587928772,320.63377808988764,1128.5969686329588,0.20744875073432922,707.4578651685395,1181.0253540496255,0.8782584071159363,253.1944932116105,778.6930155664794,0.7353857755661011,865.3397120786517,795.4392702481274,0.7429330348968506,683.6434925093633,641.3803546348315,0.9934628009796143,706.5714243913858,633.8824028558053,0.9089738726615906,327.3985399110487,347.01391327247194,0.8343004584312439,738.9532127808989,1082.806721090824,0.8626930117607117,249.5264220505618,768.5438611891386,0.6412962675094604,252.5903411750936,765.2762172284645,0.13188835978507996,730.0155811095506,661.0078710205993,0.3901633620262146,728.8004008661048,642.9569727294007,BUY
3,0.5771864687695223,0.2971370220184326,533.2775193117977,1455.9358906835207,0.0962018072605133,515.8100713951311,1490.361803604869,0.1558501422405243,518.5355951544944,1486.6801264044943,0.5507397055625916,473.44152329119856,1412.0992801966293,0.8756344318389893,476.9232794943821,1401.0261587078653,0.39822646975517273,343.1591613998128,1129.9918071161048,0.24363231658935547,382.6930448267791,642.3238529962547,0.8636486530303955,253.04504623127343,777.348285346442,0.7447121739387512,863.915320692884,795.2106741573034,0.7355854511260986,687.5398671582398,642.8796523876405,0.98751300573349,706.8869967228466,636.0900924625469,0.9160125255584717,327.94526860955057,347.3961259363296,0.8876838088035583,755.4012318586142,1089.7514337546818,0.8640807867050171,250.2583684456929,768.3321629213483,0.6563530564308167,251.94654143258424,765.669695107678,0.1400623619556427,730.9919973080525,659.9795177902622,0.3990962505340576,726.5654260299625,641.4804980102997,BUY
4,0.5555465572020587,0.16245365142822266,537.531015917603,1442.063582631086,0.07475170493125916,498.50801732209743,1261.2871605805244,0.04229682683944702,516.5060276217229,1450.1600538389514,0.46672871708869934,471.7392322097379,1407.1914501404494,0.9270269870758057,472.8708011470038,1407.880091292135,0.30423545837402344,328.62725304307116,1132.9890859082398,0.3057253062725067,380.09231624531833,645.9602498829588,0.8595563173294067,253.51606390449444,776.8422284644195,0.7392129302024841,864.6430243445693,795.2241338951311,0.744587779045105,411.79343691479403,589.9028192298689,0.9802731871604919,704.7179307116105,638.1476035814607,0.9120244383811951,330.2629037921348,346.8310729751873,0.8464523553848267,760.150397940075,1103.726957514045,0.8648048043251038,249.7179307116105,768.8475099485019,0.6653324961662292,252.30102996254686,766.3278323970038,0.12504830956459045,728.3472319756554,659.5798952481274,0.4237802028656006,728.116880266854,642.365548923221,BUY
5,0.5600219246219186,0.08383762836456299,517.4030021067416,1448.421406835206,0.050054341554641724,499.1949760065544,1260.9620786516855,0.03894111514091492,542.3084181882023,1473.700403792135,0.4256731867790222,468.6943322799626,1416.321248829588,0.9227175116539001,472.0241543773409,1409.7524578651685,0.4665282666683197,344.659922167603,1133.8287102059926,0.3785514533519745,724.7994206460673,675.6348753511236,0.8464041352272034,255.05991046348322,778.7171553136704,0.8119885921478271,863.5264513108614,794.7008865870787,0.7965782880783081,407.8617304541199,590.9369513693821,0.9742754697799683,706.7141415028091,643.2786165730337,0.922688901424408,324.33608380149815,367.0490256320225,0.8423569202423096,749.6027914325844,1101.1859930945693,0.8280214071273804,249.09080933988764,770.4718223314607,0.6270110607147217,252.11851884363296,768.9880325374533,0.10849449038505554,732.8945751404494,658.4238939606741,0.3962499499320984,725.7576223080525,639.9564021535581,BUY
6,0.5641919041381163,0.14055857062339783,562.4007344335206,1437.052024812734,0.05842795968055725,500.7421875,1259.779377340824,0.057991236448287964,572.7098694990638,1451.2341994382023,0.37523961067199707,472.4512816011236,1410.7655957397005,0.9271343946456909,467.33723958333337,1413.0217111423221,0.5108894109725952,311.05476065074913,1117.6612242509364,0.4708814322948456,743.7523408239701,1172.2637230805244,0.8697816133499146,255.20306647940072,777.858438670412,0.7887142896652222,864.6627750468165,794.3363764044944,0.8069509267807007,404.7626258192885,591.9986979166667,0.9520285129547119,706.104137406367,641.8980424859551,0.9290570616722107,324.8700111189139,355.2436651451311,0.8295137882232666,432.2919592696629,338.2900646652622,0.7756900787353516,248.9847407537453,768.5298893960675,0.573829710483551,252.22158824906364,768.3195078417604,0.11141642928123474,732.0722875702247,655.2191596441947,0.4131573438644409,705.786955758427,639.9370903558053,BUY
7,0.57476605387295,0.2102559208869934,547.5122893258427,1424.8782771535582,0.09110596776008606,501.26484960205994,1361.0129915730338,0.25729379057884216,558.8488998127341,1442.4901977996255,0.3637694716453552,467.3136850421348,1413.5185510299625,0.9103338718414307,469.6500468164794,1411.55079588015,0.42761820554733276,309.9539881788389,1121.8521038155432,0.6189589500427246,765.5088366104869,1156.8479342228466,0.7692276835441589,255.87363939606746,779.8266327247192,0.8176295161247253,242.26123595505624,758.3642029494382,0.8204566240310669,405.00950959737827,592.230622366573,0.9677543640136719,708.2917837078653,640.1669300093633,0.9220470190048218,320.7179014513109,348.82666198501875,0.8352265954017639,749.3849485018727,1096.8954822097378,0.7504987716674805,248.3500848548689,764.08203125,0.5168213248252869,250.3445400280899,762.3711083801498,0.11195331811904907,732.2152972846443,658.2511850421348,0.3800715208053589,702.8236920646068,633.8330261001873,BUY
8,0.5514118285740123,0.3826475441455841,515.8922196863297,1439.8422869850187,0.3059403598308563,508.88913272471916,1265.1386938202247,0.26031288504600525,565.8937558520599,1426.0797050561798,0.3366881310939789,459.1967316245318,1411.5278265449438,0.8211694955825806,474.11224250936334,1410.7701310861423,0.2768409848213196,316.9681209035581,1115.4907683754682,0.32498013973236084,737.3558198735955,1162.4614495552435,0.7946147918701172,251.9101855102997,781.650939255618,0.8036565780639648,240.87524871254686,757.8443205758427,0.8022485971450806,405.0243591994382,589.9112681413858,0.9833965301513672,711.976094335206,639.3354254447565,0.9498124122619629,321.7308930243446,351.177032127809,0.7869489192962646,748.4967521067417,1118.293685627341,0.6332799792289734,246.47084211142328,761.0625877808989,0.45946934819221497,877.5329178370787,781.8329383192884,0.08662530779838562,734.2134831460673,657.49765917603,0.3653690814971924,710.337883309925,637.8220827481274,BUY
9,0.5735051754642936,0.4248207211494446,529.008514747191,1450.9692474250937,0.13171163201332092,499.99444054307116,1475.004535346442,0.14676254987716675,556.9965765449439,1484.1012698970037,0.6597699522972107,461.88407069288394,1414.079617275281,0.8624181747436523,467.74051966292143,1409.3941654962548,0.469489723443985,334.18078476123594,1126.505003511236,0.234628826379776,393.4682964653558,613.4038506554307,0.7809371948242188,250.10394721441946,783.5189167837079,0.8015521168708801,237.32334094101122,761.4459708567416,0.7566208839416504,403.9344130383895,587.2710015800562,0.964968204498291,710.0730775983147,636.6788096910112,0.9540741443634033,323.62498536985026,349.4239012757491,0.8488343358039856,755.2568322799625,1130.3914296582398,0.6852072477340698,244.17412804307116,769.8272179307116,0.5172252058982849,879.8795938670412,780.9320868445693,0.07264575362205505,733.9215385065543,663.585703417603,0.43792131543159485,708.6138664559926,642.7483467930712,BUY
