Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y,type
0,0.808572488672593,0.9131513833999634,596.3505091292135,1357.878043071161,0.8319892883300781,564.2437675561798,1419.4320575842696,0.819959282875061,617.2705261001872,1406.2185451779026,0.8697813749313354,516.4462634597379,1389.731097846442,0.7663249373435974,674.6251024110488,1393.7666783707866,0.6586477160453796,484.9068059456929,1234.571482911985,0.6534923911094666,729.2142878043071,1240.6160756086142,0.7542081475257874,735.7002721207866,1218.3048045411986,0.9169234037399292,368.172109082397,982.9429277855805,0.9968048334121704,790.548996371723,1104.120947448502,0.9095726013183594,308.69762406367045,824.3208684456929,0.9382065534591675,514.6501931179776,666.066099016854,0.726203978061676,469.6723577949439,674.894297167603,0.642477810382843,448.6391766151686,357.21869879447564,0.6164137721061707,400.1765127574906,338.58669095271534,0.8457328081130981,439.5517322097379,63.61187309808053,0.8858420252799988,422.32429190074913,72.72952419095272,HOPE
1,0.7278706904719857,0.9390344619750977,631.8562002574906,1370.0542778558054,0.9562585353851318,570.4228113295881,1423.498507724719,0.7533387541770935,614.595695809925,1410.9566654962548,0.9124341011047363,523.9807906132959,1404.442591292135,0.5034899115562439,651.959928019663,1408.9069815074906,0.5631995797157288,329.1629359784645,872.9190074906368,0.5928921699523926,321.53221558988764,897.2417047050562,0.45911094546318054,677.2547986891386,339.16191186797755,0.8717916011810303,426.974923923221,1183.6622922518727,0.6748676300048828,420.38045704588023,90.23984301849251,0.6071991324424744,368.79528031367045,997.3083450374533,0.9632028341293335,509.95910873127343,664.000541315543,0.6168879270553589,661.1527826544943,670.8732736423221,0.5838105082511902,448.17123127340824,356.341877340824,0.6276022791862488,707.0299332865168,344.9512816011236,0.8743007779121399,762.3465297284645,1126.2974016853932,0.8743805885314941,428.4467901451311,77.7289618445693,HOPE
2,0.7277831347549663,0.9688832759857178,591.969145014045,1381.105161516854,0.8359729051589966,561.2345651919476,1427.8577071629213,0.7981851100921631,600.1425708099251,1427.914618445693,0.6610795259475708,509.3893375468165,1417.8449789325844,0.574445903301239,677.895160346442,1387.433286516854,0.4489620327949524,470.28163038389516,1246.5752282303372,0.6122164726257324,714.0197799625469,1190.1405225889514,0.4219423830509186,678.5439343398878,342.75372337312734,0.8174669742584229,439.36234492041206,1188.741733965356,0.6757220029830933,424.9950988998128,85.88273752048221,0.6014893054962158,442.3671582397004,85.7373869820927,0.9139615297317505,492.52867509363296,666.7316976825842,0.7008106112480164,666.3423893960673,676.0513957162922,0.9841956496238708,892.0423689138577,1005.6461405664794,0.7069061994552612,704.8225362827716,348.36076486423224,0.8248428702354431,811.6120962078653,1218.8369762406367,0.8252305388450623,427.9520716292135,76.94434691011236,HOPE
3,0.6711250350755804,0.9062438011169434,581.7088746488764,1393.1958099250937,0.6122512817382812,566.1941128277153,1409.9820049157304,0.5694432854652405,603.5143814372659,1406.3941069756554,0.39554738998413086,523.8677727059926,1359.3716350655432,0.4010726809501648,664.5342491807116,1380.3597553838952,0.4904448986053467,417.93692942415737,1210.9240402621724,0.2630273997783661,499.62137172284645,1220.3337137172284,0.4160839915275574,677.5108263108614,341.85678546348316,0.6634939908981323,438.5941157537453,333.2978186446629,0.9824000000953674,795.329763576779,1286.7578125,0.7756873369216919,756.8867772705994,1290.5707221441949,0.9400104284286499,483.35249882958806,675.2223782771536,0.5939714908599854,669.2058754681648,638.0094949672285,0.9108906984329224,898.9365344101125,1053.226094335206,0.7938112616539001,870.4191537921349,1045.094071863296,0.8781036138534546,774.4318381320224,1292.556033473783,0.8166420459747314,424.6627750468165,76.83697075433052,HOPE
4,0.6987774424693164,0.9423955082893372,596.2592901451311,1390.2713892790262,0.87680983543396,557.9885738529963,1445.3268375468165,0.8500571250915527,616.3025222378278,1436.0138693820224,0.40458565950393677,513.5211113061798,1418.4553487827716,0.2205287218093872,650.7180477528091,1408.0310744382023,0.6962219476699829,481.1124034410112,1276.3884012172284,0.3821727931499481,743.8682116104869,1288.165086610487,0.6856263279914856,873.9422401685395,1115.3267643960673,0.637610912322998,442.62889161985026,336.93908005617976,0.955695390701294,752.8902592462548,1350.0277972846443,0.7256052494049072,442.5995581694757,85.49802858731273,0.8931649923324585,502.644765332397,665.3103054775281,0.5479550361633301,665.4193732443821,697.6592491807116,0.7309445142745972,863.6843106273409,1131.9796787219102,0.7012521028518677,706.9158181179776,343.97892526919475,0.9030306339263916,765.418275983146,1362.5220915262173,0.7255597710609436,427.209298923221,74.59282007110254,HOPE
5,0.7707961376975564,0.947859525680542,597.7945780664794,1392.1039618445693,0.9767447710037231,584.3919709737828,1440.0716877340824,0.9792081117630005,660.7257285814608,1446.6249707397005,0.4501761794090271,534.1663740636704,1403.0936914794008,0.2852274179458618,636.9228405898878,1419.9444054307116,0.9270041584968567,444.4888957162922,1222.1395862593633,0.7640553712844849,668.5966760299625,1319.9888810861423,0.8693002462387085,885.1907771535582,1170.466336025281,0.7176820039749146,783.8090326544943,1157.8104517790262,0.9971128702163696,753.4322331460673,1396.2990110018727,0.6775323152542114,443.39507256554305,88.16202342286985,0.8985275030136108,495.0092169943821,672.7133075842697,0.4270036220550537,640.4595330056179,635.6864466292135,0.8789495825767517,840.6901041666667,1169.0273876404494,0.7001888155937195,701.8360106507491,342.94204997659176,0.7792388200759888,438.0404377340824,66.21240051498127,0.8277230262756348,427.1900602762173,75.09040518199906,HOPE
6,0.7927938559476067,0.8689345121383667,642.5485720973784,1421.2100596910113,0.6055026650428772,646.7123858848315,1477.3962722378278,0.9656440019607544,676.2836493445693,1421.9225479868915,0.8465731143951416,591.5028089887641,1411.6286282771537,0.5985336303710938,628.1739378511236,1335.919066011236,0.7268103957176208,425.76566889044943,1070.4887933052435,0.562211811542511,583.363910346442,1250.5473139044943,0.7636115550994873,878.527182818352,1203.6827744616105,0.9379165172576904,325.599762991573,1061.2321512172284,0.9991116523742676,725.3432964653559,1430.7737886235955,0.9951145648956299,280.8734930945693,1218.3126316713483,0.7959363460540771,488.2470154494382,673.2048074672285,0.5494664311408997,642.2357794943821,718.9905196629214,0.8637349009513855,883.9497015449438,1196.4988588483147,0.6956726312637329,323.80749648876406,1050.2691216058054,0.8347247838973999,439.8139776451311,67.92901999941479,0.8679960370063782,426.4462634597379,77.23064979810394,HOPE
7,0.7959868031389573,0.8401901125907898,618.5112359550562,1387.6089946161048,0.8288034796714783,613.620084269663,1463.8256378745318,0.9669080376625061,643.2575491573034,1414.4485896535582,0.7148467302322388,579.8591116573034,1408.2206811797753,0.7408607006072998,641.0900924625469,1355.1525924625469,0.8067871332168579,462.8540496254682,1242.1479985955057,0.8399167060852051,716.1539530664795,1172.9741631554307,0.8565273284912109,856.0320107677903,1236.1446629213483,0.8754609823226929,323.6145248127341,1092.0251784878278,0.9988740682601929,739.9545002340824,1447.397881554307,0.9915966987609863,285.15961493445695,1270.5726240636704,0.5767667889595032,483.9853991104869,704.7163213951311,0.41881251335144043,624.7809135065543,763.188202247191,0.6364043354988098,448.677580758427,356.61875292602997,0.7310681343078613,333.00642263576776,1084.7321951076779,0.843024492263794,438.740783005618,65.79860044329354,0.8649274110794067,426.41824672284645,76.65640727411049,HOPE
8,0.8553009699372685,0.8707501292228699,607.8524403089889,1383.8639688670412,0.8556312322616577,584.8528206928839,1423.4762698970037,0.9520111680030823,634.9351884363296,1444.4630735018727,0.8802471160888672,573.1413857677903,1411.2137172284645,0.7625659108161926,629.6602147705994,1376.2892088014983,0.8565542101860046,528.0200286750936,1205.3772384129213,0.8428365588188171,717.7661955758426,1177.0663623595506,0.9275437593460083,880.3421992041199,1262.4078300561798,0.757951557636261,316.0557116104869,1117.8736540262173,0.9996610879898071,723.4242597144196,1468.700550093633,0.9634150266647339,286.9566362359551,1323.3732736423221,0.6404703855514526,478.0945692883895,770.0576427902622,0.9114518165588379,443.87786750936334,1208.0263927902622,0.7095354795455933,663.0079588014983,338.052032127809,0.9722802639007568,328.0177610018727,1116.5344101123596,0.8132497668266296,439.0875175561798,68.93749451369382,0.8239610195159912,425.9169446395132,76.63545415642557,HOPE
9,0.8415839040980619,0.9326643943786621,627.7681706460673,1387.4906367041199,0.9199000597000122,592.2812061095506,1414.3792427434457,0.9376366138458252,647.53204002809,1429.7351942883895,0.8431456089019775,568.7086698267791,1409.8304365636704,0.8120532631874084,641.6776392790262,1393.3611306179776,0.8449556231498718,538.4380852059926,1199.7665759597378,0.6934797763824463,562.9707250702247,1245.5299040262173,0.8569598197937012,879.4854576310861,1283.9090297284645,0.7754128575325012,438.0830846207865,333.4541052200375,0.9976034164428711,724.8397998595506,1468.3836610486892,0.8340489864349365,299.4559778792135,1379.5684105805244,0.6596141457557678,466.7040466994382,782.7223051264045,0.7257746458053589,465.03342989232215,1180.0223109784645,0.6899966597557068,882.7153558052435,1277.1202013108614,0.9812706112861633,331.241953417603,1147.82032713015,0.883156418800354,439.5244469803371,65.91774015390918,0.9192534685134888,425.861642673221,74.63279695546582,HOPE
