Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.5534076410181382,0.05850327014923096,539.661019428839,1405.128745318352,0.6617270112037659,528.0397793773409,1409.658678604869,0.22833171486854553,514.7635767790263,1409.7521652621724,0.20966190099716187,474.4662189840824,1372.1068878745318,0.2996090054512024,465.22910814606746,1368.4272588951312,0.5114757418632507,397.79567532771534,403.5899461610487,0.2160099446773529,422.72428019662925,374.94528323970036,0.8152858018875122,298.10912628745325,748.3458421114233,0.7268486618995667,336.32922226123594,1060.013825491573,0.9947447776794434,590.8171670177903,1215.5485574672284,0.9618712663650513,507.45208625936334,1186.036034058989,0.8812509775161743,611.9156718164795,1255.9243328651685,0.7169525623321533,512.4202656835206,1251.3651392790262,0.7629066109657288,837.9326135299625,929.6235662453183,0.909187376499176,837.7541257022472,918.8162745786517,0.3701029121875763,595.1958245552435,1197.4409673455057,0.08346036076545715,496.025939255618,-52.688075147764515
1,0.5424473653821384,0.08789584040641785,530.9235282069288,1400.848841292135,0.33736199140548706,536.8260621488764,1418.7633134363296,0.06553179025650024,516.8739758895132,1439.3132607677903,0.3876360058784485,470.7944171348315,1347.6053370786517,0.07323303818702698,466.7459620786517,1377.8746781367042,0.690117359161377,394.81770833333337,410.9215531367041,0.3858502507209778,421.0922138342697,382.6294768258427,0.671978771686554,296.73389220505624,745.9864378511236,0.7000388503074646,342.17938026685397,1063.2148291198503,0.9877313375473022,585.8861481741574,1201.0059691011236,0.8588869571685791,542.4400163857679,1222.073604283708,0.7341864109039307,608.559222846442,1261.6627165262173,0.7355917692184448,515.4639220505618,1256.1645599250937,0.8126700520515442,830.5083977059926,910.7946365870787,0.9816336631774902,837.3027855805244,916.5412862827716,0.6300145983695984,579.8618913857679,1193.1499444054307,0.0812465250492096,509.0360194288389,-73.45136663886939
2,0.633257632746416,0.1821846067905426,553.7314928604869,1391.2606800093633,0.7527762651443481,518.4696863295881,1422.0998654026218,0.5118776559829712,534.1121693586142,1418.923220973783,0.6811890006065369,477.36562207397003,1388.1803019662923,0.2682061195373535,530.5839624297753,1390.8920002340824,0.8055351972579956,388.17218223314615,419.6591175093633,0.40928032994270325,412.4693498361423,384.0991119499064,0.6218444108963013,291.2018668071162,749.3042632256554,0.6787959337234497,340.7415291432585,1060.2927492977528,0.9745937585830688,576.4956402153558,1181.1801410346443,0.7408007383346558,511.45065250468167,1193.473270716292,0.6715593934059143,698.3389659410113,1112.8405898876406,0.7837685942649841,532.2526773174158,1262.7702188670412,0.7312498688697815,825.5606273408241,902.9470242275281,0.9370054006576538,835.5575550093633,907.6329149110487,0.8111512660980225,601.4037628745318,1172.7966994382023,0.2035612165927887,580.1830963249064,1171.950711025281
3,0.5253756221602944,0.06981369853019714,487.7570517322098,1384.2333801498128,0.2526872754096985,523.0662599485019,1354.4027972846443,0.03726854920387268,555.1762933052435,-21.416635120406134,0.18104791641235352,487.2681852762173,1345.7673513576779,0.2526948153972626,485.150397940075,1351.6676907771537,0.8118816018104553,389.0343369616105,419.8679994733146,0.2619227170944214,398.97332923689146,384.61405664794006,0.5910323262214661,292.6457162921348,750.8612769194757,0.6956287622451782,281.69907244850185,874.051015332397,0.9921393990516663,590.1109696863297,1170.0327715355807,0.7123833298683167,502.19276685393265,1184.9386265215355,0.7639154195785522,456.85598080524346,408.65574525983146,0.7732834815979004,506.8157478932585,1199.4339595037454,0.6181231141090393,824.8911516853932,897.0460996020599,0.927064061164856,825.6991748595506,892.3733029026217,0.8147398233413696,605.3215706928838,1145.6530167368915,0.17575928568840027,585.042427434457,1184.518521769663
4,0.48784240203745227,0.09279337525367737,502.72998595505624,1226.5289238061798,0.15678054094314575,510.55916432584274,1241.0573209269664,0.11471471190452576,543.6099894662922,-59.72412566567182,0.13512861728668213,453.51577130149815,1344.0039794007491,0.2381916344165802,477.7168188202247,1349.9625468164795,0.7514041066169739,390.4846968632959,413.16596441947564,0.23357680439949036,418.51452773876406,376.07516970973785,0.6455479860305786,297.8915028089888,747.2706724016854,0.7086124420166016,339.0573794475656,1058.4159205290262,0.9936647415161133,591.2737008426967,1175.191801264045,0.6749931573867798,501.4401919475656,1193.460469335206,0.5481001138687134,479.734609082397,345.6940543071161,0.6588754653930664,504.0612564372659,1199.2115080758426,0.5940228700637817,822.3911516853932,891.0805097144195,0.9088019132614136,847.8242041198503,886.808286516854,0.6533638834953308,621.9562704822097,1136.4748654026218,0.18474847078323364,590.6290964419476,1149.188904494382
5,0.48901382965200085,0.0420631468296051,768.0437295177903,-59.31650683227996,0.04678472876548767,492.6719042602997,1353.241017088015,0.03683313727378845,509.26980922284645,1407.545938670412,0.1969800889492035,479.1274578651686,1347.0221793071162,0.06001174449920654,471.95897705992513,1346.0552727059926,0.8175418376922607,390.0825871956929,424.48706694756555,0.37746286392211914,438.467345505618,378.8697112008427,0.8093486428260803,304.631173923221,745.0197507022472,0.7082346081733704,339.7557496488764,1060.8606917134832,0.9855130314826965,596.897969335206,1168.7170090121724,0.8107357025146484,479.70754330524346,1175.7300444756554,0.6435514688491821,683.7044270833333,1104.3939460440076,0.6812453269958496,511.5493328651686,1197.4443322799625,0.5385193228721619,501.52007256554305,51.42453768726592,0.9420796632766724,836.7540086610488,887.4031484082398,0.44002532958984375,607.5759304775281,1154.014147354869,0.17630445957183838,501.42212371254686,-52.57220893316948
6,0.48629965501673084,0.0574641227722168,342.19240110018734,773.9128335674158,0.045533835887908936,468.9519692181648,1382.0981097846443,0.025775164365768433,544.8327773876405,1404.6772588951312,0.24922364950180054,483.67516678370794,1354.7994206460676,0.3358205258846283,465.99177785580525,1378.08125585206,0.7241427302360535,394.2699555243446,414.88460469335206,0.4637167751789093,442.318439840824,345.7071482911985,0.5000414252281189,312.16423806179773,743.1443117977528,0.7210864424705505,337.42904377340824,1059.873668656367,0.9954796433448792,601.6633748829588,1165.377969920412,0.8228799104690552,477.2973724250936,1170.5694054307116,0.7849620580673218,665.2980893024344,1136.8722934222847,0.5300281643867493,529.8930536048689,1154.4671699438202,0.5278067588806152,829.3287687265918,874.2799771769663,0.8284603357315063,826.5525514981273,879.2556179775281,0.5002468228340149,616.7406220739701,1148.9426059222847,0.15442577004432678,527.4762260065544,-81.66599916608146
7,0.5518451508353738,0.08046692609786987,526.7694434691011,320.434844627809,0.5720009207725525,535.6883485486892,1416.6881729868915,0.3032510280609131,562.3823735955057,1403.5884831460676,0.6502525806427002,458.6999648876405,1363.1349485018727,0.6716196537017822,473.8720154494382,1373.4849016853932,0.7130737900733948,391.9362271769663,419.038908883427,0.43532344698905945,409.5417837078652,394.1194112827715,0.5454369783401489,302.6988968867041,745.5860106507491,0.7073041200637817,341.6970242275281,1061.0789735486892,0.9910140633583069,602.0630705758427,1177.0010387406367,0.5241496562957764,488.2704236891386,1186.058052434457,0.7469163537025452,663.3216292134832,1138.1792778558054,0.3648439943790436,512.1417807818352,1119.9910756086142,0.5913659930229187,661.7908034878278,-27.6770568161868,0.8379900455474854,823.3936095505619,876.1726065074906,0.48035985231399536,606.7350626170412,1153.441962195693,0.1659981608390808,588.3526451310862,1158.0876931179776
8,0.5722914040088654,0.11901336908340454,484.44500526685397,1364.579529494382,0.313759446144104,521.7455231741574,1379.3755852059926,0.5916220545768738,571.3839390215356,1423.6351533239701,0.9094854593276978,456.25468164794006,1354.6316128277153,0.4811607897281647,472.76656132958806,1379.7119323501872,0.843620777130127,396.0581987359551,427.15962956460675,0.5145550966262817,550.2915788857679,1219.4305214185395,0.34834012389183044,302.18991397471916,742.3848607209738,0.7472105622291565,341.16426732209743,1061.2896477059926,0.9809613823890686,622.8439548220974,1169.825242860487,0.4467359781265259,517.013913272472,-25.659451716848082,0.752499520778656,682.5007315074906,1132.8936241807116,0.5145460963249207,474.2869264981274,932.2618211610487,0.6331354379653931,510.93984082397003,74.84198066625703,0.800472617149353,817.9032069288389,874.2919007490638,0.5362213850021362,619.3023613061798,1161.7282595973784,0.1956137716770172,499.5590472846442,-42.466039764747194
9,0.647006902624579,0.29022374749183655,511.98589653558054,1375.7111715823971,0.7213884592056274,481.08328944288394,1386.5756671348315,0.7054188251495361,525.8396242977528,1446.2861364700375,0.9182236194610596,446.95136938202245,1364.4753628277153,0.5376716256141663,475.72214419475654,1366.3351474719102,0.8657495975494385,387.08706402153564,426.82181940543074,0.5927506685256958,410.86464185393265,376.7365987827715,0.43684715032577515,296.8333040730338,744.1498419943821,0.7548770904541016,291.4123215121723,886.422343164794,0.995427131652832,640.6251463014983,1165.5208333333335,0.5113006830215454,502.9483409410112,1103.4646389279026,0.8042808771133423,470.351489349251,421.395313963015,0.763877272605896,488.5918480805244,963.3995347612359,0.6488317847251892,821.3417310393259,866.7529113998128,0.7866528034210205,805.9201632724719,865.265317766854,0.4783003330230713,496.55364875936334,1192.682730571161,0.18729567527770996,529.7371693586142,-75.81634864378512
10,0.6570297339383293,0.4193524420261383,581.773905664794,1410.7964653558054,0.8312307596206665,520.3015273876405,1423.4274051966293,0.8054301738739014,524.0185363998128,1426.5414325842696,0.8149673938751221,435.97802551498125,1339.4371781367042,0.3402469754219055,519.0012728230338,1333.8610428370787,0.9089597463607788,392.95192532771534,421.9499063670412,0.49180641770362854,401.68400339419475,414.240000292603,0.5219542384147644,683.7181062734082,518.9645511470038,0.7818161249160767,289.05021067415737,874.8504798689139,0.9966376423835754,641.9350567649813,1177.0938670411986,0.3757026195526123,513.0004242743446,-52.86274542076311,0.7816672325134277,473.42740519662925,420.65777153558054,0.6933712959289551,488.7468545177903,970.9406454822098,0.6925975680351257,818.5001170411986,864.8297050561798,0.8417611122131348,806.1363237359551,863.3356741573034,0.7626342177391052,626.7222612359551,1176.8205026919477,0.10936951637268066,531.517585440075,-104.26388401217228
11,0.6340155619032243,0.6364501118659973,517.951486423221,1380.1142614700375,0.7638034224510193,517.1024256788389,1434.6269311797753,0.958207368850708,534.2193352059926,1452.7775339419477,0.7386126518249512,444.7648934925094,1332.8300561797753,0.2957324683666229,481.28855044475654,1341.0242567883895,0.8885515332221985,389.10017263576776,426.02264747191015,0.48856377601623535,528.9228552200375,1037.743372542135,0.3056204915046692,299.7834737827716,749.4633661048689,0.6267157793045044,336.7389396067416,1048.351108965356,0.9984965324401855,654.4721441947565,1184.6867684925094,0.441611647605896,490.0713219803371,1122.1756495786517,0.6378895044326782,623.4642000234082,1181.7661516853932,0.46628108620643616,488.21065952715355,985.6004213483146,0.6582823395729065,823.6967462546818,873.781015917603,0.8866588473320007,801.378745318352,865.7178283005618,0.822338342666626,650.9611276919477,1184.9021242977528,0.16444864869117737,614.927434456929,1181.173045411985
12,0.6021871584303239,0.4908049702644348,508.8592140683521,1363.5840941011236,0.4852134883403778,471.5563553370787,1385.210381554307,0.8892120122909546,522.4662775046817,1443.0050327715355,0.7492141723632812,445.5977879213483,1342.8511235955057,0.29095301032066345,476.6630091292135,1347.5299918071162,0.8065403699874878,399.4995025749064,426.50844159644197,0.5818766355514526,537.4179980102997,1140.6898115636704,0.6658276915550232,685.5406571863296,519.4826413272472,0.67722487449646,290.2305711610487,877.4653996956929,0.994611382484436,671.3570926966293,1189.1377721207866,0.38083240389823914,511.9960644897004,1145.3502457865168,0.7331255674362183,701.0716584737829,1101.2619235720974,0.30332380533218384,474.5599982443821,944.1901480571162,0.592277467250824,500.52390566479403,30.5305898144897,0.8326172232627869,807.9529494382023,867.999692766854,0.574144721031189,666.6250438904494,1201.114159058989,0.1893818974494934,618.2733497191011,1189.1649110486892
13,0.6317294169874752,0.7333878874778748,545.0553751170412,1383.2300444756554,0.676952600479126,482.2925444756555,1398.8761118913858,0.9802940487861633,549.5780664794008,1445.7277036516855,0.8149827718734741,448.32967579588023,1316.3035463483147,0.364978551864624,476.56593808520597,1315.3960381554307,0.6395789384841919,393.40984901685397,435.7775558871723,0.6056930422782898,557.1419270833334,1063.3566684222847,0.37779971957206726,721.0189167837079,-55.52160141619851,0.700899600982666,357.82515507958806,1063.9435568820224,0.996990978717804,683.5336200842696,1198.8229312968165,0.3249984383583069,526.8368884597379,1160.063055945693,0.7778306007385254,610.4218603698503,1220.7054658239701,0.3565063178539276,467.30841818820227,933.7874531835206,0.8336139917373657,841.6903675093633,881.9687792602997,0.8871958255767822,814.4247425093633,868.3130705758427,0.5152255296707153,679.4529055477528,-72.74898686212548,0.15247124433517456,505.22523115636704,-34.71038475465239
