Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.5922330617904663,0.7435343861579895,474.2930711610487,1200.3645833333335,0.7897306680679321,447.0719218164794,1221.7935100655432,0.8454126119613647,466.3777943586142,1259.904611423221,0.9233264923095703,410.30620903558054,1185.7920031601125,0.23980587720870972,472.3722787921348,1192.0641678370787,0.5900865793228149,363.8427551498128,258.59609082397003,0.32538241147994995,496.5033210440075,1039.6924742509364,0.6266419887542725,650.8637640449438,300.7332082455524,0.7819633483886719,247.93875819288394,697.3585996020599,0.9978958964347839,602.3350450608615,973.7601679541199,0.3300912380218506,620.7890771301497,987.5373068820224,0.7604645490646362,616.3899373829588,924.5226182116105,0.2906308174133301,482.4836142322098,892.4239963717229,0.5495303869247437,805.4052551498128,720.4040115870787,0.7493395209312439,789.9773964185395,715.7200959737828,0.3073934316635132,489.9749824438203,1023.0536048689139,0.21673184633255005,515.5563114466293,943.3165086610487
1,0.6117088128538692,0.6666079163551331,474.4179394897004,1198.9650632022472,0.7597209215164185,434.80322448501875,1237.331021769663,0.822350263595581,466.0047255383895,1252.6748302902622,0.8717811107635498,431.2182525749064,1183.7200081928838,0.3327370285987854,455.39845213014985,1195.2210615636704,0.627838134765625,354.69079178370794,263.6543919709738,0.13358357548713684,416.51809749531833,111.62116690074907,0.6934610605239868,646.4836434925094,316.0798879330524,0.8028271198272705,248.7307613529963,687.162116690075,0.9902070760726929,608.5312061095506,991.3781601123596,0.6551908254623413,468.23114173689146,961.6266532069288,0.73067307472229,612.9091321395131,955.3635592228464,0.2978785037994385,338.30253686797755,853.7177405196629,0.5204739570617676,796.5231448970037,728.319142088015,0.6892717480659485,317.485004096442,930.4958889279027,0.3919980525970459,600.3007958801498,999.0725216526217,0.412449449300766,508.2680828651686,921.492348431648
2,0.5999956393943113,0.7593701481819153,490.1654669943821,1173.8186885533707,0.6923432350158691,444.15840063202245,1222.8419797518727,0.902344822883606,477.86421757958806,1248.4080933988764,0.8420758843421936,419.52115519662925,1176.6197038857679,0.2301492989063263,556.7245289091761,1115.2793627106741,0.30109429359436035,360.8832952949439,208.99690206577716,0.16853275895118713,489.66365285580525,-12.776090357634013,0.7900183200836182,643.014615519663,692.7452013108615,0.8774365186691284,248.8918393024345,692.6029962546817,0.9895470142364502,615.2482736423221,997.9566801264045,0.5710426568984985,618.6235955056179,990.7369206460675,0.7418601512908936,620.4142526919477,925.5429980102997,0.2525654733181,316.1129154962547,904.6305155664794,0.6187636852264404,800.8852703651685,745.8667632256554,0.6833243370056152,317.9976445458801,934.2373302902622,0.5963487029075623,595.2255237593633,1008.6038448033709,0.18310856819152832,612.3603552200375,986.5725948033709
3,0.6053149402141571,0.8981816172599792,500.11352996254686,1179.3927756320224,0.6039493083953857,455.97385592228466,1222.788506554307,0.8475499749183655,506.29213483146066,1249.998829588015,0.7610684633255005,406.3261499297753,1176.4788886938202,0.21994465589523315,557.9323209269663,1138.4274051966293,0.213017076253891,336.34392556179773,999.9814197097379,0.2533937394618988,580.1859492041199,1096.0990900046818,0.75773024559021,641.7478639981273,699.3240139279027,0.9224013090133667,247.01676615168537,705.4617275280899,0.9959801435470581,615.9891444288389,1002.0439050795881,0.6357197761535645,613.7466350655432,1000.6637698970038,0.6510197520256042,627.2879359784645,916.7425971441947,0.1508864462375641,321.86102820692884,902.7661955758427,0.5388554930686951,795.8836610486892,748.690235838015,0.7094164490699768,798.8360252808989,742.1610925795881,0.8868228197097778,600.8334796348315,1025.8871722846443,0.2444167137145996,616.3404143258426,983.9784497893259
4,0.6113935691468856,0.9474453926086426,491.41597904962555,1189.1549625468165,0.5908901691436768,467.826252340824,1227.1048396535582,0.8979688286781311,501.34136528558054,1247.7842638108614,0.8265312910079956,397.9137406367041,1175.7696190308989,0.19200649857521057,537.6650280898876,1145.5424859550562,0.5402657985687256,368.91532069288394,269.71217009012173,0.2458256185054779,454.2011938202247,-41.106117048513575,0.6075997948646545,647.193059456929,308.36284966058054,0.8095306158065796,249.1857590121723,725.7359696863297,0.997380256652832,613.8497044709738,1011.2644106975656,0.39188072085380554,593.7352966994382,1007.3828125,0.6008527874946594,626.5477235486892,934.8491631554307,0.25197672843933105,334.073984667603,842.0636557818352,0.7653719186782837,798.8316362359551,755.3513430477528,0.6803081631660461,794.7307320926966,749.1126082631087,0.775259256362915,611.936007724719,1024.7314636001872,0.2725968360900879,615.4870376872659,994.895394428839
5,0.6105836384436664,0.9394329190254211,495.89499941479403,1193.8599455758426,0.60251384973526,475.42924859550567,1217.4403089887642,0.8392350077629089,508.0965443586142,1245.4255910580525,0.8524307012557983,396.5099777621723,1168.6113793305244,0.2154710292816162,474.47916666666674,1183.657903206929,0.7050977945327759,364.75136060393265,272.1977593925562,0.1514657437801361,452.3146360018727,-45.119505464360955,0.6474935412406921,628.5933842462548,303.8798242919008,0.8772695064544678,247.0283239700375,701.5810802902622,0.993949830532074,613.8886938202247,1015.1054102294008,0.3538019061088562,578.3590092462547,1011.400544241573,0.5766479969024658,633.8098373127341,931.2941830524345,0.13158106803894043,321.2131320224719,855.890390917603,0.8479991555213928,800.4093515917602,756.3967404026217,0.691981852054596,793.4366221910113,748.9557730571162,0.783074140548706,613.6219861891386,1036.6939518960673,0.1704758107662201,563.7538769897004,1019.7477030664794
6,0.6038866761852714,0.9572290182113647,497.32151217228466,1194.1629359784645,0.5217731595039368,447.05063494850185,1239.933140215356,0.9072525501251221,513.2252896769663,1253.2272647471912,0.8270799517631531,422.73159527153564,1188.8358789794008,0.2512456774711609,537.822814255618,1139.4915291432585,0.47822102904319763,363.3519136235956,1010.1907040028091,0.17392346262931824,447.0219598548689,-35.33763871210791,0.6500694155693054,638.306487008427,302.35505179073033,0.8747037649154663,249.96247366573039,731.1026012406368,0.9958124160766602,612.8250819288389,1012.0482209737828,0.4673731029033661,590.5372191011236,1019.8967111423221,0.561019778251648,624.2086551966293,926.6342608848315,0.1582760214805603,502.9152036516854,967.4762991573034,0.8668690919876099,797.1435363998128,756.2861364700375,0.6663978099822998,789.7456548455057,748.2248507724719,0.7530156373977661,610.3730688202247,1027.319683403558,0.155811607837677,584.3368884597379,1014.9869060159176
7,0.6204923268626718,0.9156963229179382,489.8236335440075,1181.9666578885767,0.736138105392456,445.8685919943821,1217.4239232209738,0.9175426959991455,491.57837371254686,1256.6401860955057,0.8789849281311035,410.4437324438203,1182.2249531835207,0.19240528345108032,464.57214126872657,1193.469832631086,0.5110621452331543,375.39881788389516,1002.9541198501873,0.2831067442893982,450.5414618445693,-30.55702009451077,0.5685763359069824,629.1700316011236,702.4229722612359,0.9303467273712158,247.18420821629218,727.4418451544944,0.9963952898979187,608.3804424157304,1012.9217140683521,0.5184254050254822,611.3796231273409,1011.1904552902622,0.5252805948257446,627.7896038155432,946.6984140917604,0.23121148347854614,317.84183345037457,867.3114173689139,0.7866336107254028,795.1671494616105,753.4299654728464,0.7165330052375793,809.9504037921349,751.8126755617977,0.6489671468734741,602.4453563904494,1031.7271623361423,0.19106373190879822,616.3641151685395,1003.2075140449439
8,0.6366554481141707,0.8707783222198486,477.4830290262173,1194.4802639279026,0.8161755800247192,436.2768463249064,1215.9129213483147,0.911895751953125,484.60542485955057,1248.2335557116105,0.9014434814453125,400.29157888576776,1165.1942152387642,0.11781787872314453,484.84587137172286,1149.7674537687267,0.378545343875885,370.8139483848315,283.9939943235019,0.19196689128875732,449.70710440074913,-38.47967140683521,0.7896510362625122,621.6253364934457,692.0245932818352,0.9418708086013794,249.7054219335206,733.6339097612359,0.99777752161026,609.7589682818352,1005.6278528792135,0.6112141013145447,611.199525983146,1004.7662102059926,0.719640851020813,617.212737008427,944.2006086142322,0.4250221252441406,334.35561505149815,884.2510094803371,0.7001426815986633,796.2317854634832,750.8870991338952,0.666481614112854,807.5984609082398,748.740783005618,0.5311172008514404,598.9740607443821,1026.6402592462548,0.2516014277935028,626.0583450374531,1005.0830992509364
9,0.5758218309458565,0.7795671224594116,485.7539647705993,1194.7331460674159,0.7093253135681152,442.7725596910112,1219.5196190308989,0.9460810422897339,509.35049449906376,1248.3185568820224,0.8720508813858032,410.8939021535581,1173.4260153323971,0.18809115886688232,533.0754769428839,1063.4020950374531,0.30261287093162537,365.5816947565544,263.4224309456929,0.13831639289855957,452.23190250468167,-30.499754487798455,0.675818920135498,646.8737564372659,690.5062031835206,0.9438780546188354,247.7683169475656,730.8170207162922,0.9980639219284058,605.7539647705994,998.7731887874533,0.45976722240448,627.0044768258426,1006.7514483848315,0.6944826245307922,627.2956168071162,945.8162892088015,0.3579869270324707,340.37833567415737,907.4199730805244,0.7367457747459412,794.4251814138577,743.1914208801498,0.5042870044708252,807.9068644662921,739.8716204353933,0.4069504737854004,599.3560539559926,1015.6860808754682,0.07494542002677917,560.2394955524345,994.0040525514981
